product_id,brand_name,generic_name,manufacturer,dosage_form,strength,pack_size,price,discount_percent,final_price,is_prescription_required,drug_type,therapeutic_class,storage_condition,shelf_life_months,country,availability_status,rating,num_reviews,contains_ai_generated_label
P00632,BioTrust,Paracetamol,Sun Healthcare,Injection,250mg,20,258.43,10,232.59,No,OTC,Antibiotic,Room Temp,25,UK,Limited,4.4,81,Yes
P00633,HealPlus,Omeprazole,ABC Pharma,Tablet,250mg,10,988.3,10,889.47,No,Prescription,Analgesic,Refrigerated,21,USA,Limited,2.7,432,No
P00634,Medix,Atorvastatin,Nova Life,Ointment,5mg,10,312.31,0,312.31,No,Prescription,Antihypertensive,Room Temp,14,UK,Limited,4.3,161,Yes
P00635,LifeCare,Amoxicillin,ABC Pharma,Injection,5mg,15,902.52,10,812.27,Yes,OTC,Antacid,Room Temp,16,Canada,In stock,2.9,471,Yes
P00636,Medix,Paracetamol,Sun Healthcare,Syrup,500mg,20,1565.68,10,1409.11,No,Prescription,Antibiotic,Room Temp,14,Bangladesh,Out of stock,4.5,452,No
P00637,LifeCare,Atorvastatin,ABC Pharma,Capsule,250mg,15,1934.02,15,1643.92,No,OTC,Analgesic,Refrigerated,31,USA,In stock,4.5,264,Yes
P00638,HealPlus,Omeprazole,Sun Healthcare,Tablet,100mg,15,634.98,0,634.98,Yes,Prescription,Analgesic,Refrigerated,12,UK,Out of stock,3.1,302,Yes
P00639,Medix,Metformin,Global Remedies,Syrup,5mg,10,1212.86,15,1030.93,Yes,OTC,Antidiabetic,Refrigerated,33,Bangladesh,In stock,3.5,347,Yes
P00640,HealPlus,Paracetamol,Medicare Ltd,Syrup,50mg,30,593.51,0,593.51,Yes,OTC,Antibiotic,Room Temp,29,Canada,Out of stock,2.6,485,Yes
P00641,Medix,Atorvastatin,Sun Healthcare,Tablet,5mg,30,1901.44,20,1521.15,Yes,OTC,Antihypertensive,Room Temp,22,India,In stock,4.7,34,No
P00642,HealPlus,Atorvastatin,Sun Healthcare,Injection,500mg,10,1400.54,10,1260.49,No,OTC,Antidiabetic,Refrigerated,16,India,In stock,4.8,160,Yes
P00643,BioTrust,Atorvastatin,Medicare Ltd,Tablet,100mg,20,1304.35,0,1304.35,No,OTC,Antidiabetic,Room Temp,18,UK,Out of stock,4.1,257,No
P00644,PharmaOne,Paracetamol,Medicare Ltd,Tablet,5mg,20,1229.82,10,1106.84,Yes,OTC,Antibiotic,Room Temp,36,UK,Out of stock,4.6,359,Yes
P00645,BioTrust,Amoxicillin,Global Remedies,Syrup,5mg,15,35.88,15,30.5,Yes,OTC,Antihypertensive,Room Temp,32,UK,Out of stock,3.1,351,Yes
P00646,PharmaOne,Omeprazole,Medicare Ltd,Syrup,250mg,10,1333.51,10,1200.16,No,Prescription,Antacid,Refrigerated,29,India,In stock,3.1,389,Yes
P00647,LifeCare,Metformin,Global Remedies,Capsule,50mg,15,840.17,10,756.15,No,OTC,Antidiabetic,Room Temp,15,Bangladesh,Limited,3.2,333,Yes
P00648,Medix,Metformin,Nova Life,Injection,500mg,20,1244.81,10,1120.33,Yes,Prescription,Antacid,Room Temp,27,Bangladesh,In stock,4.3,62,Yes
P00649,PharmaOne,Metformin,ABC Pharma,Ointment,250mg,10,973.08,15,827.12,No,Prescription,Analgesic,Refrigerated,17,India,Out of stock,4.0,458,Yes
P00650,LifeCare,Paracetamol,Nova Life,Ointment,50mg,15,1473.59,10,1326.23,Yes,OTC,Antihypertensive,Refrigerated,31,UK,In stock,4.7,491,Yes
P00651,PharmaOne,Paracetamol,ABC Pharma,Syrup,250mg,10,622.9,0,622.9,Yes,OTC,Antihypertensive,Room Temp,16,UK,Limited,3.4,476,Yes
P00652,PharmaOne,Atorvastatin,Sun Healthcare,Syrup,100mg,15,1832.4,0,1832.4,Yes,OTC,Antihypertensive,Room Temp,27,USA,Limited,2.7,410,No
P00653,BioTrust,Metformin,Sun Healthcare,Tablet,500mg,10,972.32,10,875.09,Yes,OTC,Analgesic,Room Temp,23,India,Limited,3.0,417,No
P00654,Medix,Amoxicillin,ABC Pharma,Capsule,250mg,10,491.72,15,417.96,No,Prescription,Antidiabetic,Room Temp,28,UK,Limited,3.6,389,Yes
P00655,BioTrust,Amoxicillin,Nova Life,Capsule,5mg,10,1791.1,5,1701.54,Yes,Prescription,Antacid,Room Temp,21,Bangladesh,Out of stock,4.3,402,No
P00656,PharmaOne,Amoxicillin,Sun Healthcare,Syrup,250mg,15,1620.0,5,1539.0,Yes,OTC,Antihypertensive,Room Temp,25,Bangladesh,Limited,3.0,454,Yes
P00657,LifeCare,Amoxicillin,ABC Pharma,Syrup,250mg,20,275.36,20,220.29,Yes,Prescription,Antacid,Refrigerated,33,Bangladesh,In stock,3.4,97,No
P00658,Medix,Metformin,Nova Life,Ointment,500mg,30,477.03,15,405.48,Yes,OTC,Antibiotic,Refrigerated,15,UK,Limited,4.6,469,Yes
P00659,Medix,Paracetamol,ABC Pharma,Ointment,100mg,30,722.95,5,686.8,Yes,Prescription,Analgesic,Room Temp,20,Bangladesh,Out of stock,3.0,371,No
P00660,HealPlus,Paracetamol,Nova Life,Injection,50mg,20,1926.74,10,1734.07,No,OTC,Antidiabetic,Room Temp,24,UK,Limited,4.7,436,Yes
P00661,PharmaOne,Amoxicillin,Medicare Ltd,Injection,100mg,10,586.18,20,468.94,Yes,Prescription,Antacid,Refrigerated,18,India,Out of stock,4.8,374,Yes
P00662,PharmaOne,Omeprazole,ABC Pharma,Tablet,500mg,20,1381.54,0,1381.54,No,OTC,Antacid,Room Temp,35,USA,Limited,4.9,356,No
P00663,Medix,Amoxicillin,Sun Healthcare,Syrup,5mg,30,565.97,10,509.37,Yes,OTC,Antacid,Room Temp,20,UK,Out of stock,3.2,231,No
P00664,BioTrust,Omeprazole,Medicare Ltd,Ointment,50mg,15,672.68,5,639.05,Yes,Prescription,Antacid,Refrigerated,14,India,Limited,3.1,3,No
P00665,Medix,Amoxicillin,Sun Healthcare,Ointment,100mg,30,1975.72,0,1975.72,Yes,Prescription,Antacid,Room Temp,30,Bangladesh,Out of stock,5.0,289,Yes
P00666,Medix,Amoxicillin,ABC Pharma,Syrup,50mg,20,843.12,10,758.81,Yes,OTC,Antidiabetic,Room Temp,36,Canada,In stock,3.6,147,Yes
P00667,HealPlus,Omeprazole,ABC Pharma,Ointment,100mg,30,574.01,10,516.61,No,Prescription,Analgesic,Room Temp,18,Canada,Out of stock,4.1,393,No
P00668,HealPlus,Atorvastatin,Nova Life,Capsule,250mg,20,119.99,15,101.99,Yes,OTC,Antihypertensive,Room Temp,23,USA,Limited,3.6,386,Yes
P00669,Medix,Metformin,Medicare Ltd,Tablet,500mg,30,1106.03,10,995.43,No,Prescription,Antihypertensive,Refrigerated,21,USA,Out of stock,3.1,142,Yes
P00670,HealPlus,Atorvastatin,Global Remedies,Ointment,50mg,15,658.66,5,625.73,No,OTC,Antacid,Room Temp,20,USA,Out of stock,3.7,114,No
P00671,BioTrust,Omeprazole,Global Remedies,Tablet,5mg,15,1178.28,5,1119.37,No,OTC,Antidiabetic,Room Temp,27,India,Out of stock,5.0,95,Yes
P00672,HealPlus,Metformin,ABC Pharma,Tablet,250mg,10,469.77,20,375.82,Yes,Prescription,Antihypertensive,Refrigerated,34,USA,Limited,3.7,126,No
P00673,Medix,Omeprazole,Nova Life,Tablet,5mg,15,1014.21,20,811.37,No,OTC,Analgesic,Room Temp,33,UK,In stock,3.3,479,Yes
P00674,LifeCare,Paracetamol,ABC Pharma,Syrup,50mg,15,1072.17,10,964.95,Yes,OTC,Antihypertensive,Room Temp,31,India,Limited,3.3,384,No
P00675,PharmaOne,Metformin,Medicare Ltd,Injection,500mg,15,1087.34,10,978.61,No,OTC,Antidiabetic,Refrigerated,23,Bangladesh,Out of stock,2.9,27,Yes
P00676,BioTrust,Amoxicillin,Sun Healthcare,Capsule,50mg,15,924.05,20,739.24,Yes,OTC,Analgesic,Room Temp,21,Canada,In stock,4.0,494,Yes
P00677,HealPlus,Atorvastatin,Sun Healthcare,Capsule,50mg,15,201.78,20,161.42,No,Prescription,Antibiotic,Room Temp,15,Canada,In stock,4.8,91,Yes
P00678,HealPlus,Atorvastatin,ABC Pharma,Tablet,100mg,15,94.6,15,80.41,Yes,OTC,Antihypertensive,Refrigerated,15,Canada,In stock,3.9,321,No
P00679,HealPlus,Atorvastatin,Nova Life,Capsule,250mg,10,1219.57,5,1158.59,No,OTC,Antibiotic,Refrigerated,12,Canada,In stock,2.9,484,No
P00680,BioTrust,Metformin,Global Remedies,Injection,250mg,20,1257.74,10,1131.97,No,Prescription,Analgesic,Room Temp,15,Bangladesh,Limited,4.3,330,No
P00681,BioTrust,Paracetamol,Medicare Ltd,Capsule,100mg,10,528.03,20,422.42,No,OTC,Analgesic,Refrigerated,23,Bangladesh,In stock,4.0,15,No
P00682,HealPlus,Paracetamol,Medicare Ltd,Syrup,50mg,15,329.84,0,329.84,No,OTC,Analgesic,Refrigerated,33,India,Out of stock,2.9,472,Yes
P00683,LifeCare,Metformin,Global Remedies,Tablet,5mg,15,942.16,15,800.84,Yes,OTC,Antidiabetic,Refrigerated,25,India,Out of stock,2.8,287,No
P00684,BioTrust,Paracetamol,Sun Healthcare,Tablet,500mg,15,279.36,20,223.49,Yes,Prescription,Analgesic,Room Temp,22,Bangladesh,In stock,2.7,384,No
P00685,PharmaOne,Atorvastatin,Medicare Ltd,Syrup,5mg,15,1869.88,5,1776.39,Yes,Prescription,Antibiotic,Room Temp,19,USA,In stock,4.0,403,Yes
P00686,HealPlus,Atorvastatin,ABC Pharma,Tablet,50mg,10,1943.0,15,1651.55,Yes,OTC,Antidiabetic,Refrigerated,31,India,Out of stock,3.5,354,No
P00687,PharmaOne,Amoxicillin,Global Remedies,Tablet,100mg,20,778.11,5,739.2,No,Prescription,Antihypertensive,Refrigerated,16,UK,Out of stock,4.1,467,No
P00688,PharmaOne,Atorvastatin,Nova Life,Tablet,500mg,15,1285.74,5,1221.45,Yes,OTC,Antibiotic,Room Temp,17,Bangladesh,In stock,3.9,327,Yes
P00689,BioTrust,Paracetamol,Nova Life,Ointment,100mg,10,1879.37,20,1503.5,No,OTC,Antibiotic,Room Temp,15,Bangladesh,Out of stock,2.5,485,No
P00690,LifeCare,Omeprazole,Nova Life,Capsule,500mg,30,539.47,5,512.5,Yes,OTC,Antihypertensive,Room Temp,24,USA,Out of stock,5.0,144,Yes
P00691,Medix,Paracetamol,Nova Life,Injection,250mg,20,1753.44,0,1753.44,Yes,Prescription,Antidiabetic,Room Temp,18,Canada,Out of stock,3.9,261,No
P00692,PharmaOne,Omeprazole,Nova Life,Injection,100mg,20,409.67,0,409.67,No,OTC,Antidiabetic,Room Temp,16,Canada,Out of stock,3.7,291,Yes
P00693,LifeCare,Amoxicillin,Sun Healthcare,Injection,100mg,30,1478.14,15,1256.42,No,Prescription,Antihypertensive,Room Temp,19,India,Out of stock,3.2,174,No
P00694,BioTrust,Paracetamol,ABC Pharma,Capsule,250mg,30,793.79,10,714.41,Yes,OTC,Antidiabetic,Room Temp,13,Canada,Out of stock,3.5,389,Yes
P00695,HealPlus,Paracetamol,ABC Pharma,Injection,5mg,15,1843.74,0,1843.74,Yes,Prescription,Antidiabetic,Refrigerated,17,Canada,Out of stock,4.3,397,Yes
P00696,PharmaOne,Atorvastatin,ABC Pharma,Capsule,50mg,15,1690.85,5,1606.31,No,Prescription,Antihypertensive,Room Temp,31,India,Out of stock,2.8,82,No
P00697,PharmaOne,Omeprazole,ABC Pharma,Ointment,50mg,20,1616.28,5,1535.47,Yes,OTC,Antihypertensive,Room Temp,17,USA,Out of stock,4.8,375,No
P00698,PharmaOne,Atorvastatin,ABC Pharma,Injection,50mg,30,1650.34,15,1402.79,No,OTC,Antidiabetic,Room Temp,34,USA,Out of stock,3.9,282,Yes
P00699,Medix,Metformin,ABC Pharma,Capsule,250mg,10,718.8,20,575.04,Yes,Prescription,Antidiabetic,Room Temp,19,India,Out of stock,3.8,395,No
P00700,LifeCare,Paracetamol,Global Remedies,Ointment,100mg,20,387.14,5,367.78,No,OTC,Antihypertensive,Room Temp,21,Canada,Limited,3.5,473,No
P00701,BioTrust,Paracetamol,Nova Life,Capsule,5mg,10,1507.27,5,1431.91,Yes,OTC,Antacid,Room Temp,18,UK,Out of stock,3.9,381,Yes
P00702,LifeCare,Atorvastatin,Nova Life,Injection,500mg,20,687.05,5,652.7,No,OTC,Analgesic,Room Temp,34,Bangladesh,Out of stock,2.7,38,Yes
P00703,PharmaOne,Metformin,ABC Pharma,Ointment,250mg,30,293.72,20,234.98,Yes,Prescription,Antihypertensive,Refrigerated,26,UK,Out of stock,4.5,334,Yes
P00704,BioTrust,Amoxicillin,Sun Healthcare,Syrup,250mg,30,855.22,10,769.7,Yes,Prescription,Antibiotic,Refrigerated,20,Bangladesh,In stock,3.3,475,Yes
P00705,PharmaOne,Paracetamol,ABC Pharma,Tablet,250mg,20,437.67,0,437.67,Yes,OTC,Antihypertensive,Refrigerated,27,UK,Limited,2.8,404,No
P00706,LifeCare,Paracetamol,ABC Pharma,Syrup,100mg,10,69.56,15,59.13,Yes,Prescription,Antibiotic,Refrigerated,19,Bangladesh,In stock,3.0,465,Yes
P00707,HealPlus,Amoxicillin,Sun Healthcare,Injection,100mg,30,1865.48,20,1492.38,Yes,OTC,Analgesic,Room Temp,30,India,Limited,2.6,132,Yes
P00708,Medix,Omeprazole,Medicare Ltd,Capsule,500mg,10,571.19,5,542.63,No,Prescription,Antihypertensive,Room Temp,34,Bangladesh,In stock,4.9,468,Yes
P00709,HealPlus,Atorvastatin,Medicare Ltd,Tablet,100mg,20,386.26,5,366.95,No,OTC,Antihypertensive,Room Temp,12,Bangladesh,Limited,3.0,157,Yes
P00710,BioTrust,Paracetamol,Medicare Ltd,Tablet,250mg,20,1370.23,20,1096.18,Yes,OTC,Antacid,Room Temp,14,UK,Limited,4.7,35,Yes
P00711,HealPlus,Amoxicillin,Global Remedies,Capsule,5mg,15,1401.2,20,1120.96,Yes,Prescription,Antihypertensive,Room Temp,34,India,Limited,3.3,256,Yes
P00712,Medix,Atorvastatin,Nova Life,Capsule,100mg,10,1479.14,15,1257.27,Yes,OTC,Analgesic,Refrigerated,35,Bangladesh,In stock,4.7,303,No
P00713,Medix,Amoxicillin,Global Remedies,Capsule,250mg,20,1675.52,15,1424.19,No,Prescription,Antibiotic,Room Temp,25,UK,Out of stock,4.6,227,Yes
P00714,Medix,Atorvastatin,Medicare Ltd,Tablet,100mg,15,721.39,20,577.11,Yes,OTC,Antihypertensive,Refrigerated,17,UK,In stock,2.6,303,No
P00715,HealPlus,Omeprazole,Nova Life,Ointment,250mg,15,1540.86,10,1386.77,Yes,Prescription,Analgesic,Room Temp,34,Bangladesh,Out of stock,4.1,110,Yes
P00716,PharmaOne,Metformin,ABC Pharma,Ointment,250mg,30,1861.4,5,1768.33,No,Prescription,Antibiotic,Refrigerated,27,Bangladesh,Limited,4.1,375,Yes
P00717,HealPlus,Paracetamol,Global Remedies,Injection,5mg,15,738.02,0,738.02,No,OTC,Antibiotic,Room Temp,32,USA,In stock,3.9,339,Yes
P00718,BioTrust,Atorvastatin,ABC Pharma,Ointment,250mg,10,49.44,5,46.97,No,Prescription,Antihypertensive,Room Temp,34,Canada,In stock,3.6,3,No
P00719,BioTrust,Atorvastatin,ABC Pharma,Tablet,100mg,30,1278.41,10,1150.57,Yes,OTC,Antacid,Refrigerated,14,Canada,Limited,3.9,376,No
P00720,PharmaOne,Atorvastatin,ABC Pharma,Ointment,500mg,10,1025.29,10,922.76,No,OTC,Analgesic,Refrigerated,15,Canada,Out of stock,3.5,85,Yes
P00721,PharmaOne,Atorvastatin,Nova Life,Syrup,50mg,30,1797.31,0,1797.31,Yes,Prescription,Antacid,Room Temp,15,USA,Out of stock,3.1,10,No
P00722,BioTrust,Paracetamol,Global Remedies,Tablet,250mg,20,1393.58,0,1393.58,Yes,OTC,Antibiotic,Room Temp,28,India,Out of stock,2.7,297,No
P00723,HealPlus,Paracetamol,Nova Life,Syrup,100mg,15,1749.15,15,1486.78,Yes,OTC,Antacid,Room Temp,24,UK,Limited,5.0,36,Yes
P00724,PharmaOne,Atorvastatin,Nova Life,Capsule,500mg,10,862.11,15,732.79,Yes,Prescription,Antihypertensive,Refrigerated,19,Canada,Limited,4.6,432,Yes
P00725,Medix,Metformin,Nova Life,Capsule,250mg,10,41.61,15,35.37,No,OTC,Antihypertensive,Room Temp,31,UK,Limited,4.2,465,No
P00726,BioTrust,Metformin,Medicare Ltd,Syrup,5mg,10,579.68,10,521.71,Yes,OTC,Antacid,Room Temp,21,UK,Out of stock,4.4,188,No
P00727,Medix,Paracetamol,Medicare Ltd,Injection,100mg,30,890.36,15,756.81,No,OTC,Antacid,Room Temp,22,Bangladesh,In stock,3.8,204,Yes
P00728,LifeCare,Paracetamol,Global Remedies,Tablet,100mg,15,632.2,10,568.98,Yes,Prescription,Antihypertensive,Room Temp,33,USA,Out of stock,3.2,293,Yes
P00729,LifeCare,Paracetamol,Nova Life,Injection,100mg,10,1208.65,15,1027.35,No,OTC,Antidiabetic,Refrigerated,27,India,In stock,3.6,220,No
P00730,LifeCare,Paracetamol,Sun Healthcare,Syrup,50mg,20,158.32,15,134.57,Yes,Prescription,Analgesic,Refrigerated,13,USA,In stock,4.2,88,Yes
P00731,Medix,Paracetamol,Global Remedies,Ointment,50mg,20,925.83,10,833.25,No,Prescription,Antacid,Refrigerated,30,UK,In stock,4.9,80,No
P00732,HealPlus,Amoxicillin,Medicare Ltd,Syrup,250mg,10,263.66,10,237.29,No,OTC,Antacid,Room Temp,28,India,Out of stock,3.6,262,No
P00733,PharmaOne,Metformin,ABC Pharma,Injection,50mg,15,375.41,0,375.41,Yes,OTC,Antihypertensive,Refrigerated,16,UK,Limited,4.6,47,No
P00734,Medix,Paracetamol,ABC Pharma,Injection,500mg,15,1779.38,15,1512.47,Yes,OTC,Antibiotic,Room Temp,25,Bangladesh,In stock,3.7,398,No
P00735,BioTrust,Amoxicillin,Medicare Ltd,Injection,100mg,10,1434.64,20,1147.71,No,OTC,Antacid,Refrigerated,30,USA,In stock,3.2,463,Yes
P00736,PharmaOne,Paracetamol,ABC Pharma,Syrup,50mg,10,227.18,5,215.82,No,Prescription,Analgesic,Room Temp,33,Bangladesh,Limited,4.6,141,Yes
P00737,BioTrust,Amoxicillin,Global Remedies,Capsule,500mg,30,830.78,15,706.16,No,OTC,Analgesic,Room Temp,31,India,Limited,4.8,176,No
P00738,BioTrust,Amoxicillin,Nova Life,Capsule,5mg,30,1606.71,0,1606.71,No,OTC,Analgesic,Room Temp,19,UK,In stock,4.2,76,Yes
P00739,HealPlus,Omeprazole,Global Remedies,Injection,50mg,10,862.22,20,689.78,Yes,Prescription,Analgesic,Room Temp,13,UK,Out of stock,4.2,282,Yes
P00740,HealPlus,Omeprazole,ABC Pharma,Capsule,250mg,15,50.09,20,40.07,No,OTC,Antihypertensive,Room Temp,19,Bangladesh,In stock,4.2,178,No
P00741,PharmaOne,Paracetamol,ABC Pharma,Capsule,100mg,20,1075.02,20,860.02,Yes,Prescription,Analgesic,Room Temp,29,UK,Out of stock,2.9,362,Yes
P00742,HealPlus,Amoxicillin,Medicare Ltd,Tablet,100mg,20,727.27,10,654.54,No,Prescription,Antibiotic,Refrigerated,24,Canada,In stock,4.3,336,No
P00743,Medix,Amoxicillin,Global Remedies,Injection,100mg,20,961.32,5,913.25,Yes,OTC,Antibiotic,Room Temp,28,Bangladesh,Out of stock,4.6,388,Yes
P00744,PharmaOne,Paracetamol,Sun Healthcare,Capsule,50mg,20,1688.07,10,1519.26,Yes,Prescription,Antibiotic,Refrigerated,34,UK,Limited,2.9,269,Yes
P00745,Medix,Paracetamol,Medicare Ltd,Ointment,250mg,10,382.35,15,325.0,Yes,Prescription,Antidiabetic,Room Temp,29,India,Out of stock,4.4,154,No
P00746,BioTrust,Omeprazole,Global Remedies,Capsule,50mg,15,831.53,0,831.53,Yes,Prescription,Antibiotic,Room Temp,24,UK,Out of stock,4.8,432,Yes
P00747,Medix,Omeprazole,ABC Pharma,Ointment,50mg,15,1162.26,10,1046.03,No,Prescription,Antidiabetic,Refrigerated,13,USA,Limited,4.7,131,No
P00748,HealPlus,Atorvastatin,Medicare Ltd,Syrup,50mg,20,1340.83,20,1072.66,No,Prescription,Antibiotic,Room Temp,33,Canada,In stock,2.7,247,No
P00749,Medix,Metformin,ABC Pharma,Capsule,500mg,10,1782.86,15,1515.43,No,Prescription,Antacid,Refrigerated,35,UK,In stock,4.8,348,Yes
P00750,HealPlus,Metformin,ABC Pharma,Tablet,500mg,15,759.41,15,645.5,Yes,OTC,Antidiabetic,Refrigerated,31,USA,Out of stock,3.2,4,No
P00751,BioTrust,Paracetamol,Sun Healthcare,Injection,50mg,10,216.08,20,172.86,No,OTC,Antibiotic,Room Temp,17,USA,Limited,2.8,389,No
P00752,Medix,Paracetamol,Nova Life,Capsule,100mg,10,1105.77,5,1050.48,No,Prescription,Antacid,Room Temp,22,USA,Limited,3.3,187,Yes
P00753,BioTrust,Atorvastatin,Nova Life,Capsule,5mg,30,1102.06,20,881.65,No,Prescription,Antibiotic,Refrigerated,18,Canada,In stock,3.4,342,No
P00754,PharmaOne,Omeprazole,ABC Pharma,Tablet,500mg,30,1852.0,20,1481.6,No,OTC,Antihypertensive,Refrigerated,22,UK,Out of stock,4.1,288,No
P00755,HealPlus,Metformin,Nova Life,Ointment,250mg,10,1518.01,0,1518.01,Yes,Prescription,Antacid,Refrigerated,14,India,Out of stock,3.3,61,No
P00756,BioTrust,Paracetamol,Nova Life,Injection,500mg,20,633.23,5,601.57,Yes,Prescription,Antacid,Refrigerated,28,Canada,In stock,2.9,459,Yes
P00757,BioTrust,Atorvastatin,Sun Healthcare,Injection,250mg,15,387.45,10,348.7,No,Prescription,Analgesic,Refrigerated,12,Canada,Limited,3.3,225,No
P00758,Medix,Amoxicillin,Nova Life,Tablet,100mg,20,169.99,0,169.99,No,Prescription,Antibiotic,Refrigerated,16,India,Limited,3.1,92,Yes
P00759,Medix,Atorvastatin,Sun Healthcare,Ointment,50mg,10,1746.53,15,1484.55,No,OTC,Analgesic,Room Temp,14,UK,In stock,2.8,54,Yes
P00760,BioTrust,Paracetamol,Medicare Ltd,Ointment,500mg,10,1043.7,0,1043.7,No,Prescription,Analgesic,Room Temp,26,Canada,In stock,4.4,214,No
P00761,LifeCare,Paracetamol,Sun Healthcare,Capsule,5mg,20,182.44,10,164.2,Yes,Prescription,Antibiotic,Room Temp,16,India,Limited,3.0,464,No
P00762,Medix,Metformin,ABC Pharma,Ointment,100mg,30,1640.71,20,1312.57,No,OTC,Antihypertensive,Refrigerated,31,Canada,Out of stock,2.6,325,Yes
P00763,Medix,Atorvastatin,Global Remedies,Capsule,50mg,30,507.48,5,482.11,Yes,Prescription,Antibiotic,Room Temp,15,Canada,Limited,4.4,154,No
P00764,Medix,Amoxicillin,Sun Healthcare,Tablet,100mg,10,1297.25,10,1167.53,Yes,Prescription,Analgesic,Room Temp,15,India,Out of stock,3.7,371,Yes
P00765,Medix,Paracetamol,Sun Healthcare,Tablet,250mg,15,506.26,10,455.63,No,OTC,Antidiabetic,Room Temp,18,Canada,Limited,4.3,124,No
P00766,PharmaOne,Omeprazole,Sun Healthcare,Injection,250mg,15,1376.15,20,1100.92,No,Prescription,Antibiotic,Room Temp,35,Bangladesh,In stock,4.3,317,No
P00767,HealPlus,Metformin,Medicare Ltd,Ointment,50mg,20,883.52,5,839.34,No,Prescription,Antihypertensive,Refrigerated,28,India,Out of stock,4.4,267,Yes
P00768,PharmaOne,Paracetamol,ABC Pharma,Syrup,500mg,10,1100.03,20,880.02,No,OTC,Antihypertensive,Room Temp,33,UK,In stock,3.0,275,No
P00769,HealPlus,Amoxicillin,Sun Healthcare,Capsule,5mg,15,330.47,20,264.38,No,Prescription,Antidiabetic,Refrigerated,35,USA,In stock,4.7,468,No
P00770,Medix,Amoxicillin,Global Remedies,Injection,50mg,15,305.86,5,290.57,Yes,Prescription,Antacid,Refrigerated,33,Canada,Limited,4.0,329,No
P00771,LifeCare,Atorvastatin,ABC Pharma,Injection,250mg,15,1231.12,0,1231.12,Yes,OTC,Antidiabetic,Refrigerated,16,Bangladesh,In stock,4.8,7,Yes
P00772,HealPlus,Metformin,ABC Pharma,Tablet,100mg,15,53.38,0,53.38,No,Prescription,Antibiotic,Refrigerated,13,Bangladesh,In stock,2.6,154,No
P00773,PharmaOne,Paracetamol,Sun Healthcare,Injection,500mg,30,933.13,20,746.5,No,OTC,Analgesic,Refrigerated,21,Bangladesh,Limited,4.9,119,Yes
P00774,Medix,Atorvastatin,ABC Pharma,Capsule,100mg,20,746.52,15,634.54,No,OTC,Antacid,Room Temp,31,UK,In stock,2.7,81,No
P00775,PharmaOne,Atorvastatin,Sun Healthcare,Capsule,5mg,15,1746.17,10,1571.55,Yes,Prescription,Antidiabetic,Room Temp,12,USA,Limited,2.7,226,No
P00776,PharmaOne,Paracetamol,Sun Healthcare,Ointment,5mg,15,647.07,5,614.72,No,OTC,Analgesic,Room Temp,28,Bangladesh,Out of stock,4.1,342,No
P00777,PharmaOne,Atorvastatin,Medicare Ltd,Tablet,100mg,15,393.39,0,393.39,No,Prescription,Antibiotic,Refrigerated,33,Bangladesh,In stock,4.5,311,Yes
P00778,Medix,Paracetamol,Sun Healthcare,Tablet,250mg,30,1395.81,0,1395.81,Yes,Prescription,Antihypertensive,Refrigerated,36,Bangladesh,In stock,4.7,99,No
P00779,LifeCare,Omeprazole,Sun Healthcare,Capsule,50mg,20,1734.75,20,1387.8,Yes,OTC,Antibiotic,Refrigerated,13,UK,Limited,4.4,360,Yes
P00780,Medix,Metformin,Global Remedies,Injection,500mg,30,658.6,20,526.88,No,OTC,Antihypertensive,Refrigerated,23,India,Limited,3.3,342,No
P00781,PharmaOne,Paracetamol,ABC Pharma,Syrup,50mg,30,1148.1,15,975.88,No,OTC,Antihypertensive,Room Temp,25,UK,Out of stock,4.0,415,Yes
P00782,HealPlus,Metformin,Nova Life,Injection,5mg,10,1138.77,10,1024.89,Yes,Prescription,Antacid,Refrigerated,12,Canada,Limited,3.3,42,No
P00783,HealPlus,Metformin,Global Remedies,Ointment,250mg,20,118.66,15,100.86,Yes,OTC,Antibiotic,Room Temp,28,USA,In stock,2.8,206,Yes
P00784,LifeCare,Omeprazole,Nova Life,Capsule,100mg,10,1328.07,5,1261.67,No,Prescription,Antihypertensive,Refrigerated,12,Canada,Limited,4.4,57,Yes
P00785,HealPlus,Amoxicillin,Nova Life,Injection,500mg,15,1102.66,0,1102.66,Yes,Prescription,Antacid,Room Temp,27,Canada,In stock,4.2,60,No
P00786,Medix,Atorvastatin,Global Remedies,Capsule,50mg,20,456.13,20,364.9,Yes,Prescription,Antihypertensive,Room Temp,24,Bangladesh,Out of stock,3.0,136,No
P00787,Medix,Amoxicillin,Sun Healthcare,Syrup,500mg,20,610.37,15,518.81,Yes,Prescription,Antibiotic,Refrigerated,30,India,In stock,4.4,308,No
P00788,LifeCare,Omeprazole,Nova Life,Syrup,5mg,20,990.39,15,841.83,No,Prescription,Antacid,Room Temp,35,Canada,In stock,2.8,238,Yes
P00789,PharmaOne,Amoxicillin,Sun Healthcare,Tablet,5mg,15,1469.23,5,1395.77,Yes,OTC,Antacid,Refrigerated,29,India,In stock,3.8,390,No
P00790,BioTrust,Amoxicillin,Global Remedies,Ointment,100mg,30,317.75,5,301.86,No,Prescription,Analgesic,Room Temp,23,Canada,In stock,4.6,305,Yes
P00791,PharmaOne,Metformin,ABC Pharma,Injection,500mg,20,1524.65,0,1524.65,No,OTC,Antihypertensive,Room Temp,30,UK,In stock,3.8,170,Yes
